ip_address,device_id,otp_delay,geo_distance,login_time,attempt_count,browser_info,is_new_ip,past_failures,network_type
195.179.126.122,dev_47,58,3526.38,22:45,2,Safari,True,2,Mobile
114.72.200.155,dev_220,58,5712.83,11:43,4,Chrome,False,4,WiFi
234.157.12.130,dev_114,14,7040.95,00:06,1,Edge,True,5,WiFi
23.2.227.230,dev_184,20,215.18,02:50,3,Safari,False,4,Mobile
12.184.99.249,dev_190,25,2721.05,15:58,1,Edge,False,3,VPN
88.16.50.27,dev_253,83,12193.65,02:50,4,Opera,True,0,Ethernet
75.89.120.175,dev_104,31,13997.46,04:15,1,Chrome,True,4,WiFi
120.56.53.195,dev_45,8,9655.24,22:40,4,Chrome,False,0,Mobile
213.195.112.145,dev_42,49,8096.07,21:09,6,Opera,True,2,WiFi
129.153.247.124,dev_163,62,746.67,17:15,5,Firefox,False,2,WiFi
160.78.13.211,dev_95,20,14574.31,09:25,4,Edge,True,3,Ethernet
106.213.172.188,dev_101,24,1781.47,15:17,4,Firefox,True,5,WiFi
36.90.126.138,dev_99,21,4172.3,21:32,3,Edge,False,1,WiFi
27.36.52.54,dev_42,7,8869.23,22:04,6,Edge,True,4,VPN
188.115.216.84,dev_116,77,5064.61,21:49,2,Safari,False,1,Ethernet
24.155.177.224,dev_72,10,3213.17,02:57,2,Safari,False,4,VPN
197.210.102.179,dev_83,20,9458.3,17:50,2,Opera,True,3,Ethernet
158.232.195.146,dev_33,23,2920.18,07:33,4,Firefox,False,2,Ethernet
244.56.16.135,dev_148,13,12939.6,13:20,3,Firefox,True,2,Mobile
44.222.250.191,dev_205,70,33.85,01:08,5,Edge,False,0,Mobile
167.16.154.226,dev_142,51,12071.42,13:22,1,Edge,True,2,WiFi
105.81.199.217,dev_105,52,8682.18,16:41,3,Edge,False,1,Mobile
122.119.137.90,dev_243,19,3635.4,16:59,2,Safari,False,1,VPN
187.2.215.205,dev_231,50,10997.43,12:14,3,Firefox,True,4,Ethernet
115.222.63.166,dev_244,13,4492.59,16:43,5,Firefox,False,1,WiFi
56.131.209.233,dev_43,53,12064.41,19:30,6,Opera,True,0,Mobile
222.116.122.95,dev_162,73,9773.49,02:15,5,Opera,True,3,WiFi
19.8.186.16,dev_210,89,10773.15,05:34,2,Opera,True,2,Ethernet
97.233.239.148,dev_20,8,11569.0,07:26,3,Opera,True,2,Ethernet
114.86.45.140,dev_271,61,7925.35,01:35,1,Safari,True,2,VPN
60.204.157.46,dev_10,13,13116.38,22:29,2,Opera,False,2,VPN
219.177.226.228,dev_7,46,2194.97,20:39,2,Chrome,True,4,VPN
33.135.169.157,dev_254,39,6021.78,12:38,2,Chrome,True,4,Mobile
72.166.243.198,dev_31,79,8723.23,03:57,2,Edge,True,0,Mobile
185.143.77.242,dev_155,10,3623.97,07:10,5,Firefox,False,4,Ethernet
99.142.120.101,dev_255,62,14628.28,22:37,4,Opera,True,1,Mobile
194.133.243.208,dev_299,22,9899.98,01:54,2,Safari,False,0,Mobile
107.139.162.73,dev_132,21,6495.41,02:53,6,Opera,False,0,WiFi
196.103.69.22,dev_192,24,3116.72,13:49,4,Edge,True,0,WiFi
181.214.25.244,dev_220,65,9284.15,00:53,3,Safari,True,2,WiFi
137.111.203.159,dev_3,42,11654.03,09:00,2,Opera,True,3,Ethernet
20.99.247.164,dev_138,40,10535.23,03:13,6,Edge,False,2,Ethernet
92.160.45.118,dev_91,76,7344.55,11:47,6,Chrome,False,4,Mobile
168.149.161.204,dev_215,50,10192.32,00:07,2,Firefox,False,5,WiFi
252.62.10.226,dev_279,15,12218.04,14:16,5,Chrome,True,0,Mobile
51.200.106.241,dev_199,27,10607.21,11:38,4,Opera,True,0,Mobile
113.149.117.232,dev_125,76,6980.53,12:43,4,Opera,True,3,Ethernet
171.34.125.128,dev_234,47,9999.6,23:46,2,Edge,True,4,VPN
50.148.233.91,dev_92,29,103.15,11:31,6,Edge,False,3,VPN
29.73.90.5,dev_23,65,592.5,19:46,2,Chrome,False,0,Ethernet
153.26.100.93,dev_77,38,13929.95,18:52,3,Firefox,True,3,VPN
63.210.194.38,dev_202,28,9061.68,18:49,1,Safari,False,2,Ethernet
216.35.41.136,dev_97,50,6400.63,07:04,5,Safari,True,5,VPN
172.231.178.230,dev_188,41,5635.88,05:19,4,Edge,True,2,WiFi
51.124.70.185,dev_163,45,4401.74,05:14,6,Chrome,False,1,WiFi
66.209.228.210,dev_206,35,2235.89,09:38,1,Edge,False,1,Ethernet
143.83.129.3,dev_197,50,6008.07,21:44,5,Edge,True,0,Ethernet
121.144.96.133,dev_299,78,1152.45,16:06,2,Opera,True,5,Ethernet
34.49.122.215,dev_207,79,2164.5,10:36,6,Opera,True,3,WiFi
174.214.59.224,dev_21,46,1313.4,16:36,3,Edge,True,4,Ethernet
34.56.156.232,dev_103,62,7767.9,09:09,4,Edge,True,3,VPN
22.149.37.180,dev_11,60,14260.78,16:35,4,Chrome,True,1,Mobile
62.74.218.78,dev_136,19,6300.63,01:45,5,Firefox,False,5,WiFi
34.96.68.245,dev_96,68,11545.47,03:42,2,Opera,False,2,Ethernet
26.54.186.154,dev_72,42,6087.19,17:40,1,Firefox,False,3,Ethernet
82.226.36.89,dev_40,18,9476.32,22:45,3,Firefox,False,2,VPN
23.10.180.46,dev_127,56,6016.68,01:07,6,Opera,False,4,VPN
36.146.201.103,dev_223,11,1001.81,16:01,6,Firefox,False,4,Mobile
23.187.97.216,dev_130,14,9505.88,00:54,2,Chrome,True,4,Ethernet
102.155.161.43,dev_236,40,4242.46,16:58,3,Firefox,True,0,VPN
206.244.191.53,dev_40,82,31.44,12:00,3,Edge,True,4,VPN
210.185.142.26,dev_27,31,703.83,12:17,3,Firefox,False,5,WiFi
211.159.2.180,dev_81,68,9283.3,06:38,1,Opera,True,5,WiFi
152.7.61.178,dev_193,49,13602.82,09:43,4,Safari,True,5,WiFi
217.50.145.139,dev_253,13,29.82,05:44,2,Safari,True,5,WiFi
249.171.129.117,dev_96,77,3854.47,08:21,1,Safari,False,4,Mobile
222.177.21.100,dev_5,43,4925.82,04:22,3,Safari,True,2,VPN
235.233.103.16,dev_224,61,12380.09,09:01,1,Safari,True,1,VPN
166.142.55.179,dev_6,6,12020.67,02:25,3,Chrome,True,0,WiFi
63.219.217.100,dev_241,67,1597.9,02:20,6,Opera,False,3,Mobile
78.231.83.122,dev_164,22,4396.79,06:53,3,Edge,True,2,Ethernet
200.51.76.221,dev_88,46,14393.23,19:24,3,Edge,True,1,VPN
203.104.168.129,dev_215,63,65.62,21:46,1,Chrome,False,5,VPN
57.142.149.14,dev_96,76,1859.63,22:42,6,Edge,False,0,VPN
178.133.244.90,dev_6,84,10885.21,03:30,2,Safari,False,2,WiFi
108.247.42.195,dev_129,26,2739.97,15:37,4,Chrome,True,5,WiFi
224.8.107.174,dev_12,24,6029.87,17:25,3,Chrome,False,1,Mobile
154.75.8.88,dev_278,86,1537.18,19:47,6,Firefox,True,2,VPN
165.113.139.99,dev_80,51,10994.66,12:19,6,Opera,False,4,Mobile
162.21.249.189,dev_146,29,4397.26,12:08,4,Chrome,True,4,VPN
53.212.250.61,dev_150,73,7259.41,05:54,2,Safari,True,0,VPN
59.97.38.234,dev_215,66,5293.15,14:28,2,Opera,False,0,Ethernet
161.8.172.12,dev_61,3,7227.29,23:51,6,Opera,True,5,VPN
109.224.231.86,dev_286,34,1144.37,03:18,1,Chrome,True,0,WiFi
199.156.250.34,dev_86,4,12426.03,22:11,3,Edge,True,0,Mobile
216.92.177.97,dev_85,82,12463.74,09:35,1,Opera,True,1,Ethernet
17.174.121.246,dev_51,62,6159.09,00:22,4,Opera,False,3,Ethernet
80.124.169.79,dev_150,30,1873.61,16:47,3,Firefox,False,4,Mobile
185.97.67.214,dev_250,59,7342.16,23:10,1,Edge,True,2,WiFi
77.60.19.187,dev_233,20,3159.35,13:29,1,Chrome,True,3,Ethernet
51.237.232.125,dev_67,80,3854.25,07:52,5,Firefox,False,3,VPN
128.214.6.223,dev_42,5,3897.09,07:29,3,Firefox,False,1,Mobile
64.20.28.154,dev_185,81,1876.32,21:59,5,Safari,True,2,Mobile
150.165.163.170,dev_281,90,1682.93,07:16,3,Opera,True,4,Ethernet
233.132.150.194,dev_273,53,11701.88,01:17,2,Firefox,True,2,VPN
62.196.115.137,dev_136,64,11601.87,20:03,3,Chrome,True,0,VPN
22.239.129.109,dev_102,69,10528.46,04:26,5,Opera,False,0,Ethernet
20.184.41.162,dev_231,13,5650.26,00:03,2,Edge,True,3,VPN
154.212.145.82,dev_38,46,11550.73,14:14,1,Edge,False,2,WiFi
80.108.247.168,dev_253,52,13889.2,00:48,1,Firefox,True,2,Mobile
95.212.76.203,dev_45,33,12158.46,14:54,4,Opera,False,4,Ethernet
15.252.208.5,dev_97,27,9147.06,20:20,5,Opera,True,3,Ethernet
151.194.42.116,dev_210,7,4913.48,01:37,1,Edge,True,0,Mobile
119.155.124.164,dev_63,73,7489.36,03:22,2,Firefox,False,5,Ethernet
12.174.149.172,dev_75,45,8081.38,08:18,1,Firefox,True,5,Mobile
139.171.131.79,dev_207,35,3441.28,16:22,1,Edge,False,2,Mobile
40.201.253.55,dev_3,22,7560.43,10:23,3,Edge,False,2,WiFi
22.37.89.166,dev_169,27,12253.6,16:13,1,Firefox,True,3,WiFi
182.244.230.93,dev_233,75,11241.67,22:57,5,Safari,True,2,VPN
149.122.92.230,dev_135,39,8641.31,23:21,2,Safari,False,1,Ethernet
195.48.37.240,dev_269,50,5322.18,23:41,5,Edge,False,3,Ethernet
236.237.145.5,dev_85,2,143.98,10:31,6,Edge,True,2,WiFi
77.171.14.111,dev_160,11,695.6,14:31,6,Opera,False,1,VPN
16.130.98.142,dev_225,60,10357.2,23:49,5,Safari,False,2,Ethernet
217.59.160.163,dev_78,68,996.25,10:55,4,Safari,True,2,WiFi
245.204.102.19,dev_283,36,8341.33,15:50,2,Chrome,False,0,Mobile
189.167.88.172,dev_64,23,7607.23,21:16,6,Firefox,False,0,WiFi
56.92.103.62,dev_183,13,2995.35,21:16,2,Chrome,False,1,VPN
89.2.116.30,dev_290,53,13626.49,03:52,3,Firefox,True,3,VPN
155.88.127.212,dev_196,89,3118.17,00:58,3,Firefox,True,3,Mobile
108.20.22.219,dev_249,54,7187.46,15:38,1,Edge,True,4,WiFi
215.142.48.66,dev_85,20,9481.59,03:30,6,Opera,True,4,WiFi
34.169.29.248,dev_283,23,3005.23,02:56,5,Edge,False,0,Ethernet
154.33.112.69,dev_175,62,3417.88,20:09,3,Firefox,True,4,Mobile
245.215.128.201,dev_184,82,2817.45,16:48,1,Opera,False,4,WiFi
12.232.55.21,dev_253,88,8670.31,22:39,6,Chrome,False,2,Mobile
54.47.191.161,dev_76,4,6505.23,17:37,3,Firefox,False,4,WiFi
31.246.201.81,dev_276,71,7098.18,23:05,6,Chrome,False,0,VPN
152.124.174.26,dev_164,6,7813.69,21:56,1,Opera,False,1,VPN
169.87.52.164,dev_164,85,11767.14,21:09,4,Chrome,True,5,Mobile
155.205.44.22,dev_66,8,13207.52,04:45,5,Opera,True,1,VPN
89.209.52.97,dev_1,28,1606.65,09:26,2,Opera,True,4,VPN
230.181.251.28,dev_203,36,10699.25,20:30,5,Chrome,False,5,Ethernet
189.207.40.18,dev_112,58,2518.53,08:39,6,Edge,False,2,Mobile
167.53.137.190,dev_59,27,9966.5,05:07,2,Safari,True,3,Ethernet
22.148.82.150,dev_269,3,10102.84,23:35,2,Opera,True,1,WiFi
101.110.187.140,dev_14,6,7897.21,08:10,1,Edge,True,3,VPN
21.23.35.115,dev_245,44,577.23,23:59,4,Edge,True,4,WiFi
54.164.206.170,dev_263,23,5665.92,02:15,2,Safari,False,2,Mobile
152.190.216.84,dev_149,42,14533.88,13:25,3,Edge,True,0,WiFi
199.73.152.115,dev_249,6,8055.75,18:42,4,Firefox,True,1,WiFi
103.79.115.155,dev_120,82,12604.49,11:41,3,Chrome,True,5,Ethernet
42.93.32.194,dev_241,51,10752.19,10:44,1,Edge,True,3,WiFi
199.76.234.246,dev_114,25,4961.41,04:21,4,Safari,False,5,Ethernet
180.149.49.138,dev_246,1,12404.51,07:27,5,Edge,False,1,WiFi
177.194.50.16,dev_20,57,6908.71,11:09,1,Opera,True,0,Ethernet
86.115.147.75,dev_131,41,13590.75,02:31,1,Opera,True,0,VPN
243.232.222.215,dev_100,79,634.85,13:48,6,Safari,False,5,WiFi
138.201.220.74,dev_32,8,745.94,10:52,5,Firefox,False,5,Ethernet
43.37.114.94,dev_135,72,8716.96,04:15,5,Safari,False,3,Ethernet
139.15.152.114,dev_252,21,9504.3,23:14,6,Edge,True,3,Mobile
169.115.136.69,dev_145,36,7061.46,04:48,5,Safari,True,0,VPN
139.232.62.195,dev_41,36,1039.15,22:12,2,Firefox,False,5,WiFi
162.168.191.96,dev_149,60,10296.57,05:34,6,Safari,False,4,WiFi
52.220.0.196,dev_106,80,10035.32,03:27,4,Opera,True,5,VPN
204.132.16.89,dev_172,42,6406.07,18:07,3,Edge,False,1,WiFi
189.15.138.59,dev_16,36,5988.96,11:34,1,Firefox,False,1,Mobile
195.175.138.194,dev_247,58,14254.24,12:18,1,Edge,True,1,Mobile
185.12.49.76,dev_130,28,1336.89,09:00,1,Safari,True,0,WiFi
96.12.224.190,dev_113,7,14197.66,17:04,2,Chrome,False,4,VPN
39.210.46.7,dev_62,80,6731.35,07:42,3,Chrome,False,5,Mobile
239.150.246.206,dev_287,61,765.13,03:30,5,Edge,False,5,Mobile
24.102.79.119,dev_143,49,5612.36,20:24,3,Chrome,True,3,Mobile
100.19.208.185,dev_46,55,14014.35,14:37,4,Edge,True,5,VPN
20.241.90.178,dev_2,64,12624.06,16:24,6,Safari,True,1,Ethernet
165.108.1.195,dev_286,39,1865.9,13:00,4,Firefox,False,5,Mobile
116.178.115.135,dev_11,51,4438.27,00:07,1,Firefox,True,3,WiFi
114.74.171.241,dev_223,58,5869.33,23:30,5,Edge,True,1,Mobile
37.155.114.252,dev_172,28,10105.83,16:07,6,Firefox,False,1,Mobile
132.181.239.84,dev_183,20,6171.96,08:33,1,Opera,False,2,Ethernet
92.182.240.32,dev_53,25,8210.27,14:06,5,Opera,False,5,WiFi
234.164.190.165,dev_129,32,12323.42,00:21,6,Safari,False,1,Ethernet
58.56.160.190,dev_53,40,3200.68,18:40,5,Safari,False,3,Ethernet
11.10.255.123,dev_295,65,5024.44,12:15,3,Firefox,True,4,VPN
62.169.65.179,dev_22,88,8917.25,18:43,2,Safari,True,1,VPN
57.249.202.76,dev_58,62,12194.45,09:29,1,Firefox,False,4,Mobile
108.152.6.98,dev_286,13,10542.28,14:06,4,Safari,True,2,WiFi
10.89.65.251,dev_297,74,8020.95,07:19,5,Safari,True,2,Ethernet
182.215.240.207,dev_88,6,8361.2,02:41,4,Opera,False,5,WiFi
99.102.135.11,dev_154,40,12089.18,14:36,4,Safari,False,2,WiFi
169.121.155.218,dev_186,35,3778.35,14:20,5,Chrome,False,1,WiFi
203.4.77.234,dev_282,65,2652.24,18:20,5,Opera,False,4,Mobile
184.45.146.43,dev_51,69,4468.31,05:08,2,Firefox,True,3,WiFi
111.57.209.149,dev_281,9,13333.28,23:15,6,Firefox,True,4,Mobile
137.18.160.62,dev_113,68,8094.69,17:00,4,Chrome,True,1,Mobile
97.146.96.178,dev_115,32,6047.45,17:26,6,Chrome,True,3,VPN
189.246.103.127,dev_122,71,2064.47,23:47,1,Safari,True,2,Ethernet
212.36.186.30,dev_109,75,14501.06,01:03,1,Opera,True,0,Mobile
100.96.74.105,dev_129,90,6528.78,02:42,1,Edge,True,0,VPN
207.159.129.96,dev_51,80,12922.03,18:01,6,Chrome,False,0,VPN
103.154.221.249,dev_62,21,4007.01,16:56,1,Safari,True,5,Ethernet
94.98.196.198,dev_63,90,4790.53,01:01,3,Safari,False,2,WiFi
167.225.241.22,dev_240,45,8630.39,16:09,4,Edge,True,3,WiFi
190.146.54.57,dev_55,67,5604.85,09:05,4,Edge,True,4,WiFi
151.105.89.167,dev_29,49,6323.64,16:08,3,Safari,True,1,Ethernet
238.113.28.134,dev_168,70,5047.21,06:33,2,Opera,True,2,Mobile
255.3.4.189,dev_242,81,2158.73,21:59,5,Opera,True,5,Mobile
72.231.224.47,dev_106,76,2784.73,11:29,6,Chrome,False,1,VPN
225.165.131.159,dev_228,87,5833.5,11:03,6,Chrome,False,5,WiFi
205.85.201.53,dev_120,21,6582.28,13:38,5,Firefox,False,5,Ethernet
154.222.201.226,dev_39,34,12744.46,12:01,6,Edge,True,5,Ethernet
191.88.97.29,dev_204,82,10495.9,22:41,6,Opera,False,1,VPN
211.250.248.173,dev_45,33,3932.17,01:15,2,Chrome,False,4,Ethernet
43.97.149.99,dev_170,78,8233.73,00:35,1,Opera,False,5,VPN
191.105.104.55,dev_241,51,10842.6,18:12,4,Firefox,True,0,Mobile
101.65.141.52,dev_94,1,6618.4,01:01,2,Opera,False,5,WiFi
22.225.249.186,dev_194,5,625.03,20:45,1,Firefox,True,1,Mobile
140.206.203.65,dev_84,54,14578.53,17:53,5,Chrome,False,2,Ethernet
68.244.14.188,dev_236,7,7857.55,07:55,5,Opera,False,0,VPN
247.137.69.28,dev_292,58,5312.77,14:13,3,Opera,False,2,Ethernet
48.206.236.150,dev_93,60,12016.86,18:11,6,Chrome,False,5,Mobile
215.149.14.189,dev_210,74,4418.42,22:30,1,Opera,True,3,WiFi
199.59.174.61,dev_275,82,2991.43,15:21,5,Chrome,False,5,VPN
163.196.3.188,dev_276,58,3484.64,19:58,1,Safari,False,1,VPN
48.138.38.32,dev_276,18,6769.58,17:43,3,Chrome,False,5,Ethernet
55.117.152.250,dev_246,52,9830.58,01:32,3,Chrome,True,4,Ethernet
96.193.55.79,dev_33,64,2986.31,07:04,6,Chrome,False,5,Ethernet
199.147.244.244,dev_100,85,14789.24,21:30,6,Safari,True,3,Ethernet
121.220.195.228,dev_165,50,10285.68,23:57,1,Firefox,True,1,VPN
133.173.47.132,dev_207,37,430.6,12:48,1,Safari,False,0,Ethernet
240.33.140.1,dev_163,45,4851.22,01:03,1,Firefox,False,1,Mobile
220.70.88.28,dev_23,48,2746.81,09:36,2,Safari,False,0,WiFi
144.89.146.66,dev_21,75,11631.68,19:54,3,Chrome,False,3,Mobile
49.72.147.27,dev_83,39,1255.9,15:48,5,Firefox,False,5,WiFi
69.48.164.186,dev_20,45,1749.48,11:49,6,Opera,True,0,WiFi
32.151.147.247,dev_159,39,1947.56,14:13,5,Edge,True,4,VPN
38.44.128.220,dev_54,11,14034.05,19:05,4,Chrome,False,2,VPN
193.77.251.77,dev_175,19,6608.49,09:22,4,Safari,False,2,WiFi
131.111.128.201,dev_264,61,14120.99,14:25,1,Firefox,True,5,Mobile
176.179.172.10,dev_88,30,4091.0,03:42,6,Safari,False,2,VPN
233.156.126.213,dev_143,22,11757.15,09:53,1,Opera,False,4,VPN
26.9.230.197,dev_248,42,121.13,06:24,2,Safari,False,3,Mobile
38.214.175.34,dev_1,4,1176.49,05:15,5,Chrome,True,1,VPN
27.143.84.225,dev_161,17,5601.8,19:46,6,Edge,True,0,Mobile
135.201.166.193,dev_220,51,7033.83,23:17,2,Firefox,True,4,WiFi
29.100.105.113,dev_297,56,1348.64,00:44,4,Edge,True,2,Mobile
131.171.92.228,dev_291,61,5473.94,02:52,5,Safari,False,3,WiFi
86.4.242.169,dev_246,53,1885.94,12:01,6,Safari,True,0,WiFi
244.28.25.64,dev_260,85,10478.6,09:10,2,Safari,True,2,VPN
105.23.177.175,dev_135,82,7250.79,02:24,2,Opera,False,0,VPN
178.140.72.5,dev_62,82,8354.85,12:09,6,Firefox,True,1,Ethernet
190.65.123.56,dev_235,3,1921.8,21:59,3,Edge,False,3,Ethernet
77.13.225.33,dev_233,51,8217.18,01:56,3,Safari,True,3,VPN
31.185.30.229,dev_15,15,7328.95,05:00,6,Safari,False,3,VPN
98.20.63.142,dev_279,83,10174.85,07:30,3,Safari,False,1,Mobile
153.208.233.2,dev_82,62,1221.71,09:17,3,Edge,False,0,Ethernet
137.118.215.158,dev_16,43,3143.98,08:42,2,Firefox,False,5,Ethernet
245.221.135.102,dev_17,76,2095.07,05:34,6,Safari,False,5,WiFi
110.198.238.175,dev_38,66,7744.3,12:56,2,Safari,False,5,VPN
68.203.237.9,dev_146,6,4800.91,03:50,2,Firefox,True,2,Ethernet
75.183.83.169,dev_211,68,6746.58,05:10,3,Edge,False,0,VPN
180.46.28.60,dev_212,7,3727.21,21:53,6,Firefox,False,5,Mobile
57.135.80.199,dev_175,51,10989.26,03:31,4,Opera,False,2,Mobile
116.183.106.105,dev_298,25,13990.61,18:59,2,Opera,False,1,Ethernet
32.41.93.246,dev_131,67,5435.39,04:43,2,Edge,False,5,VPN
253.10.85.158,dev_20,3,1772.74,09:07,3,Firefox,True,3,Ethernet
114.198.106.13,dev_259,33,12854.81,12:08,2,Opera,True,3,VPN
99.246.208.243,dev_196,8,8989.44,04:07,6,Opera,False,1,VPN
179.146.162.159,dev_288,72,962.5,03:55,2,Chrome,True,5,Ethernet
250.171.103.167,dev_285,54,2146.17,16:15,1,Safari,False,4,Mobile
183.138.34.244,dev_230,6,9875.56,22:56,3,Edge,True,2,Mobile
136.2.13.84,dev_284,37,12009.1,23:52,6,Chrome,False,1,Mobile
52.237.26.112,dev_288,17,1628.09,10:34,1,Firefox,True,3,Ethernet
96.43.25.59,dev_222,44,11396.08,07:01,6,Opera,True,0,VPN
166.60.80.74,dev_83,24,12488.15,11:26,1,Safari,False,2,Mobile
128.58.153.168,dev_31,10,12389.58,08:13,1,Opera,False,0,Mobile
223.210.89.58,dev_146,66,11889.15,18:44,4,Firefox,True,3,VPN
53.126.209.92,dev_128,12,12008.98,00:25,2,Edge,True,5,WiFi
49.58.6.220,dev_67,80,3948.2,11:56,3,Edge,True,0,VPN
92.63.80.12,dev_195,38,1912.19,23:08,5,Edge,True,5,WiFi
114.119.65.255,dev_219,45,1737.31,22:42,5,Safari,False,1,Ethernet
42.222.80.40,dev_214,82,6577.71,09:59,1,Edge,False,5,Mobile
182.7.97.167,dev_14,9,12036.65,11:04,6,Firefox,True,0,WiFi
20.232.133.195,dev_170,48,13728.81,05:52,3,Edge,True,0,VPN
147.120.44.115,dev_118,23,10807.98,17:48,3,Edge,False,5,Ethernet
130.185.224.174,dev_182,89,5043.5,22:18,3,Opera,True,0,WiFi
96.40.210.164,dev_216,11,4912.94,17:50,1,Opera,True,2,Ethernet
162.118.185.194,dev_210,73,13713.05,10:10,5,Firefox,False,0,VPN
160.110.37.109,dev_169,19,6504.82,09:52,4,Safari,False,3,Ethernet
217.156.250.230,dev_179,71,13956.11,15:01,3,Chrome,True,1,Mobile
220.11.241.123,dev_134,6,13411.61,13:16,2,Safari,False,5,VPN
91.90.231.190,dev_265,18,9561.49,00:57,6,Chrome,True,1,Ethernet
166.45.30.179,dev_147,7,7063.12,01:47,3,Firefox,False,2,WiFi
198.195.138.204,dev_121,51,5157.7,15:07,5,Opera,False,2,Mobile
108.182.248.239,dev_256,34,2106.29,16:28,5,Opera,False,2,WiFi
248.196.74.28,dev_250,86,5222.63,03:23,3,Firefox,True,2,VPN
188.98.24.97,dev_71,36,4014.61,23:44,5,Chrome,True,2,Ethernet
190.7.55.43,dev_205,70,11688.01,04:56,5,Opera,True,0,Mobile
62.199.85.210,dev_137,56,3047.1,20:50,1,Safari,True,0,VPN
230.38.105.35,dev_283,6,10718.79,01:34,2,Edge,False,2,Ethernet
184.28.0.158,dev_258,84,12072.62,02:18,1,Safari,True,3,WiFi
93.236.153.17,dev_98,55,14612.57,08:34,1,Chrome,True,0,VPN
55.21.56.224,dev_217,83,10928.43,03:37,6,Opera,False,5,Mobile
204.135.207.84,dev_153,10,4935.77,04:56,6,Safari,False,3,WiFi
138.206.93.184,dev_70,75,4672.38,22:43,6,Chrome,False,5,Mobile
62.214.11.124,dev_150,32,3250.54,21:46,1,Opera,True,4,WiFi
44.64.25.238,dev_147,54,11025.76,23:47,6,Edge,False,5,Ethernet
171.72.133.218,dev_80,15,3992.56,17:34,3,Chrome,True,4,Mobile
64.113.100.242,dev_136,10,9886.19,01:09,3,Safari,False,1,VPN
181.107.227.55,dev_171,44,5725.03,18:04,2,Opera,True,1,Ethernet
185.197.70.129,dev_36,60,6881.66,10:57,3,Opera,False,1,Ethernet
106.162.247.125,dev_110,43,7831.91,13:44,6,Safari,False,0,Ethernet
78.177.144.11,dev_85,22,8413.14,12:15,1,Safari,True,2,Ethernet
146.51.132.200,dev_102,64,11696.54,12:14,4,Firefox,True,3,Ethernet
163.187.15.101,dev_2,25,708.87,20:35,3,Firefox,False,1,WiFi
126.69.23.88,dev_42,69,7519.0,13:44,2,Opera,False,1,WiFi
191.254.5.146,dev_272,83,14676.27,04:34,6,Chrome,False,1,WiFi
19.214.180.44,dev_128,72,1378.58,03:27,6,Safari,False,1,WiFi
136.200.211.76,dev_256,76,12419.87,13:35,4,Firefox,False,5,WiFi
221.69.27.73,dev_180,29,2384.2,17:56,1,Opera,False,1,VPN
93.40.170.222,dev_143,3,13503.11,19:10,2,Safari,True,0,Ethernet
103.95.150.29,dev_195,77,2891.65,02:30,4,Firefox,True,4,VPN
137.88.111.78,dev_110,27,14923.31,00:25,3,Edge,False,0,Mobile
208.117.187.81,dev_8,70,1436.92,17:26,2,Edge,False,5,Ethernet
236.49.199.75,dev_69,70,14971.36,12:46,5,Firefox,False,4,Mobile
33.120.23.128,dev_192,41,5653.87,18:57,6,Firefox,True,4,WiFi
83.172.95.200,dev_236,1,5129.4,18:07,5,Chrome,False,3,VPN
58.30.95.96,dev_164,35,689.3,17:17,3,Opera,True,5,Mobile
160.96.174.242,dev_96,18,14915.6,17:17,2,Firefox,False,0,Mobile
209.156.179.188,dev_149,7,6071.2,18:00,3,Firefox,False,2,WiFi
251.152.116.233,dev_2,29,3058.08,21:33,1,Firefox,False,4,Mobile
62.123.221.211,dev_167,31,14326.28,06:11,1,Opera,True,5,Ethernet
240.216.97.127,dev_158,49,6081.02,02:16,6,Firefox,False,5,Ethernet
13.179.48.0,dev_42,45,7547.43,03:03,2,Chrome,False,3,Ethernet
135.45.71.17,dev_245,45,14631.35,22:18,5,Firefox,True,4,Ethernet
94.80.18.110,dev_22,57,8104.35,02:27,5,Edge,True,0,VPN
119.23.146.165,dev_182,9,8990.01,13:50,4,Edge,True,3,VPN
175.168.130.128,dev_184,90,12041.61,03:02,6,Chrome,False,0,WiFi
219.164.174.55,dev_163,14,12616.63,02:17,1,Safari,True,3,WiFi
154.56.164.168,dev_151,41,5201.16,07:01,4,Safari,True,3,Mobile
138.220.119.101,dev_266,43,6094.4,19:22,5,Edge,True,0,Ethernet
199.223.112.78,dev_136,52,8026.3,15:29,3,Edge,False,5,VPN
53.250.5.15,dev_251,74,14669.54,05:39,2,Firefox,False,0,Mobile
79.205.98.143,dev_23,23,7046.85,01:41,3,Chrome,True,2,Mobile
58.37.3.152,dev_136,75,8135.94,00:01,1,Edge,False,2,Ethernet
85.210.250.96,dev_18,38,4809.74,00:48,6,Edge,False,1,Ethernet
20.155.242.132,dev_282,43,6289.86,01:15,3,Edge,True,4,WiFi
104.160.43.201,dev_101,1,14284.24,19:11,3,Chrome,False,2,Mobile
114.195.27.163,dev_179,51,5785.36,07:10,3,Edge,False,5,VPN
62.222.174.65,dev_74,14,13002.34,00:03,6,Safari,False,1,Ethernet
44.46.75.97,dev_55,61,12681.44,23:39,4,Edge,True,4,VPN
248.39.188.132,dev_139,44,12864.4,07:55,4,Firefox,False,0,WiFi
61.148.64.117,dev_294,84,13915.83,11:19,3,Edge,False,5,WiFi
205.79.83.158,dev_96,10,6295.16,01:51,3,Firefox,True,1,WiFi
